claim_id,state,district,anomaly_type,severity,description,evidence
FRA-10515,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-05 | Pending for approximately 1887 days
FRA-10517,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-18 | Pending for approximately 1965 days
FRA-10520,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-02-09 | Pending for approximately 938 days
FRA-10523,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-04-23 | Pending for approximately 1595 days
FRA-10529,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-06-25 | Pending for approximately 1167 days
FRA-10533,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-01-29 | Pending for approximately 1314 days
FRA-10537,Chhattisgarh,Bastar,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-07-06 | Pending for approximately 425 days
FRA-10549,Maharashtra,Nandurbar,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-04-10 | Pending for approximately 512 days
FRA-10553,Rajasthan,Banswara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-06-28 | Pending for approximately 2259 days
FRA-10554,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-03 | Pending for approximately 1950 days
FRA-10556,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-02-14 | Pending for approximately 933 days
FRA-10560,Jharkhand,Ranchi,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-03-10 | Pending for approximately 543 days
FRA-10562,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-04 | Pending for approximately 1735 days
FRA-10579,Jharkhand,Latehar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-22 | Pending for approximately 1961 days
FRA-10581,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-09-02 | Pending for approximately 2193 days
FRA-10584,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-16 | Pending for approximately 1906 days
FRA-10586,Gujarat,Bharuch,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-04-22 | Pending for approximately 500 days
FRA-10587,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-09-19 | Pending for approximately 1811 days
FRA-10595,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-06 | Pending for approximately 1855 days
FRA-10605,Chhattisgarh,Korba,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-06-10 | Pending for approximately 816 days
FRA-10608,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-02-12 | Pending for approximately 1300 days
FRA-10610,Gujarat,Valsad,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-04-23 | Pending for approximately 499 days
FRA-10611,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-09-05 | Pending for approximately 2190 days
FRA-10612,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-08-16 | Pending for approximately 2210 days
FRA-10620,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-12-09 | Pending for approximately 1365 days
FRA-10622,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-02-15 | Pending for approximately 1662 days
FRA-10628,Rajasthan,Udaipur,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-08-17 | Pending for approximately 383 days
FRA-10632,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-23 | Pending for approximately 1869 days
FRA-10635,Gujarat,Bharuch,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-10-11 | Pending for approximately 2154 days
FRA-10640,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-06-27 | Pending for approximately 2260 days
FRA-10643,Madhya Pradesh,Mandla,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-11-27 | Pending for approximately 646 days
FRA-10644,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-15 | Pending for approximately 2393 days
FRA-10652,Maharashtra,Amravati,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-12-22 | Pending for approximately 621 days
FRA-10653,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-09-18 | Pending for approximately 1082 days
FRA-10654,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-01-25 | Pending for approximately 2414 days
FRA-10657,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-09-16 | Pending for approximately 1814 days
FRA-10687,Rajasthan,Udaipur,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-06-06 | Pending for approximately 455 days
FRA-10696,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-06-29 | Pending for approximately 1528 days
FRA-10699,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-12-20 | Pending for approximately 989 days
FRA-10705,Odisha,Sundargarh,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-03-11 | Pending for approximately 542 days
FRA-10706,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-12-23 | Pending for approximately 986 days
FRA-10707,Madhya Pradesh,Dindori,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-04-11 | Pending for approximately 511 days
FRA-10713,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-02-26 | Pending for approximately 1651 days
FRA-10715,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-08-10 | Pending for approximately 1121 days
FRA-10720,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-12 | Pending for approximately 1910 days
FRA-10725,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-02-19 | Pending for approximately 1293 days
FRA-10728,Rajasthan,Banswara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-28 | Pending for approximately 1711 days
FRA-10741,Gujarat,Bharuch,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-02-05 | Pending for approximately 942 days
FRA-10743,Gujarat,Narmada,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-10-01 | Pending for approximately 703 days
FRA-10744,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-03-26 | Pending for approximately 892 days
FRA-10746,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-05-17 | Pending for approximately 1571 days
FRA-10749,Jharkhand,Ranchi,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-03-11 | Pending for approximately 542 days
FRA-10753,Odisha,Keonjhar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-22 | Pending for approximately 1931 days
FRA-10759,Maharashtra,Gadchiroli,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-01-23 | Pending for approximately 589 days
FRA-10764,Odisha,Sundargarh,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-08-06 | Pending for approximately 394 days
FRA-10765,Maharashtra,Amravati,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-10-28 | Pending for approximately 1772 days
FRA-10766,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-16 | Pending for approximately 1845 days
FRA-10768,Odisha,Koraput,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-12-19 | Pending for approximately 1355 days
FRA-10780,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-07-29 | Pending for approximately 1133 days
FRA-10781,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-05 | Pending for approximately 760 days
FRA-10782,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-10-01 | Pending for approximately 1434 days
FRA-10785,Jharkhand,Simdega,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-28 | Pending for approximately 2351 days
FRA-10786,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-07 | Pending for approximately 2372 days
FRA-10792,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-06-04 | Pending for approximately 1553 days
FRA-10796,Chhattisgarh,Kanker,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-04-15 | Pending for approximately 872 days
FRA-10798,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-01-03 | Pending for approximately 1340 days
FRA-10800,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-12-16 | Pending for approximately 1358 days
FRA-10801,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-04 | Pending for approximately 1979 days
FRA-10803,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-07 | Pending for approximately 758 days
FRA-10815,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-04-19 | Pending for approximately 1599 days
FRA-10817,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-01 | Pending for approximately 1738 days
FRA-10819,Chhattisgarh,Kanker,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-07-12 | Pending for approximately 419 days
FRA-10824,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-10-13 | Pending for approximately 1787 days
FRA-10827,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-29 | Pending for approximately 2044 days
FRA-10831,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-04-13 | Pending for approximately 509 days
FRA-10836,Odisha,Keonjhar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-11 | Pending for approximately 2062 days
FRA-10837,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-03 | Pending for approximately 1919 days
FRA-10841,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-05-18 | Pending for approximately 2300 days
FRA-10842,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-04-22 | Pending for approximately 1596 days
FRA-10846,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-01-05 | Pending for approximately 1338 days
FRA-10847,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-06 | Pending for approximately 2402 days
FRA-10848,Jharkhand,Latehar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-01-06 | Pending for approximately 1702 days
FRA-10850,Madhya Pradesh,Balaghat,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-08-19 | Pending for approximately 1477 days
FRA-10852,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-10 | Pending for approximately 2063 days
FRA-10857,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-07-31 | Pending for approximately 765 days
FRA-10867,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-02 | Pending for approximately 1737 days
FRA-10869,Chhattisgarh,Dantewada,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-07-27 | Pending for approximately 404 days
FRA-10873,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-05-31 | Pending for approximately 1557 days
FRA-10874,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-08-11 | Pending for approximately 2215 days
FRA-10876,Gujarat,Bharuch,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-05-12 | Pending for approximately 1576 days
FRA-10883,Madhya Pradesh,Mandla,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-06-29 | Pending for approximately 432 days
FRA-10886,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-12 | Pending for approximately 1941 days
FRA-10887,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-26 | Pending for approximately 1957 days
FRA-10908,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-26 | Pending for approximately 1866 days
FRA-10913,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-27 | Pending for approximately 1834 days
FRA-10915,Rajasthan,Dungarpur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-10 | Pending for approximately 1912 days
FRA-10917,Rajasthan,Dungarpur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-05-15 | Pending for approximately 1573 days
